year,CTY_CODE,CTYNAME,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2008,4280,Germany,7078.525262,7978.731575,9157.35464,9217.127599,8402.959365,8959.089951,9229.935597,7968.901311,7131.869403,8084.833821,7158.06143,7129.18377,97496.57372,4064.462961,4631.014933,4630.15249,4760.718929,4804.451347,4959.96169,4747.065961,4676.918798,4280.976374,4763.078356,4366.199877,3820.254014,54505.25573
2009,4280,Germany,5213.588313,5640.084573,5948.773396,5457.994974,4932.772765,5513.498242,6539.156944,5775.125671,5670.619863,6894.161894,6948.504332,6963.873347,71498.15431,3555.622453,3798.212512,3771.236864,3223.309714,3656.233435,3181.328804,3285.057875,3467.911952,3633.293832,4103.684487,3608.748907,4021.617606,43306.25844
2010,4280,Germany,5007.718306,5750.194616,7204.788525,6678.888216,6795.180317,6798.469855,7245.38636,7479.620666,6766.966448,7692.027055,7699.750684,7331.420814,82450.41186,3826.700173,3488.041024,4242.619272,3686.276961,3799.048584,4118.062813,3790.481118,4057.360724,4107.988514,4374.14669,4567.269604,4097.267743,48155.26322
2011,4280,Germany,6997.757265,7023.592866,9065.000428,8030.766388,7864.328849,8086.169534,7953.954102,8845.346563,8188.793969,8705.39668,8864.967429,9061.852782,98687.92686,3689.431688,3847.352183,4394.766286,4186.757365,4081.618034,4249.317164,3641.496808,4261.405949,4015.811837,4491.01499,4224.290792,4063.536414,49146.79951
2012,4280,Germany,7693.867793,7930.445796,10209.53253,8867.41536,9015.040495,8436.530858,9025.44948,9636.377263,8817.924478,9549.527358,10126.53743,9399.479812,108708.1286,3666.246868,4189.849968,4599.984374,4181.252313,4226.340472,4246.430439,3627.804848,4051.610315,4156.315248,4118.019973,3932.315746,3800.930724,48797.10129
2013,4280,Germany,8031.686004,8319.47964,9538.171138,9855.086377,9888.339256,8758.982534,0,0,0,0,0,0,54391.74495,3801.806503,3844.888159,4400.525538,3760.89776,4052.50779,3896.904562,0,0,0,0,0,0,23757.53031
2001,4330,Austria,307.6,302.3,347.8,300.4,341.8,360.3,356.7,322.9,281.1,347.4,373.9,326.4,3968.6,196.2,203.9,227.2,263.1,216.2,264.5,137,225.4,194.2,225.7,220.8,230.6,2604.8
2002,4330,Austria,224.1,304,311.1,334,294.8,329.2,372.2,333.3,343,336.7,295.6,337.2,3815.2,169.9,201.7,438.7,219.5,235.7,173.5,93.3,134.7,191,168.9,212.4,188.1,2427.4
2003,4330,Austria,301.268677,323.402044,366.01973,351.323778,373.612714,333.792363,378.632646,325.226752,441.542605,448.474843,387.302411,461.655173,4492.253736,122.997075,147.768451,172.425251,163.339053,138.496603,134.626031,174.03343,142.910474,173.905098,134.772191,135.101342,128.047221,1768.42222
2004,4330,Austria,322.604889,393.989498,495.914722,490.036883,482.910558,479.485333,481.635479,496.591255,479.640453,505.928841,581.153157,588.491722,5798.38279,122.069385,145.168755,161.745433,171.405068,160.996697,169.837808,122.01759,175.909375,196.909744,218.658277,172.911033,128.034776,1945.663941
2005,4330,Austria,423.305375,416.659051,519.252382,508.418509,532.103875,485.630521,505.807457,523.298206,486.643535,515.056618,645.816581,540.952615,6102.944725,144.058136,163.877559,240.555041,244.492383,199.113339,238.56669,198.18784,217.197136,212.304274,227.498991,244.667918,213.961966,2544.481273
2006,4330,Austria,544.498671,466.14615,778.036089,625.274644,650.390816,592.906796,625.398951,633.301927,671.1456,997.39133,844.043051,875.812231,8304.346256,210.273546,216.406376,268.000136,228.034706,296.201366,258.572017,166.815489,335.769374,246.24024,238.121338,261.365694,235.658216,2961.458498
2007,4330,Austria,644.853571,797.292348,874.468005,904.982995,848.332253,867.988863,824.117248,733.270372,647.848623,1216.193715,1163.532304,1145.999739,10668.88004,391.626391,225.83831,273.172143,238.643016,260.736772,259.269311,230.593184,259.957257,298.055574,238.368937,221.395267,212.199395,3109.855557
2008,4330,Austria,771.021471,1112.595672,795.696538,791.642273,645.733292,681.435141,767.214799,530.224332,495.829273,692.695232,593.971475,578.960141,8457.019639,212.79213,269.710727,252.485513,244.700609,203.360509,208.716934,186.743438,209.912777,249.663726,269.687743,169.610312,171.746028,2649.130446
2009,4330,Austria,481.559569,534.005066,629.972225,650.755677,450.208654,490.343824,515.089356,518.279159,469.299515,597.10399,481.865361,560.079239,6378.561635,149.465066,159.750084,194.318599,152.873312,160.535324,150.435697,140.809121,160.397923,176.512526,700.111863,189.808802,201.827314,2536.845631
2010,4330,Austria,424.769062,437.315318,562.382277,507.852044,584.696248,612.481224,626.244543,606.879771,552.717139,613.456978,645.650768,660.877265,6835.322637,309.983772,180.887572,168.324526,160.105859,238.545543,138.494126,148.642365,148.147123,170.301228,143.778638,157.174719,464.175972,2428.561443
2011,4330,Austria,581.807581,691.989724,841.317229,795.31538,807.729848,770.016381,857.887297,912.031372,788.372588,876.558434,772.864504,786.854297,9482.744635,175.899855,184.718576,196.774762,194.307067,177.284717,383.125085,162.692921,184.838078,172.885553,381.539403,324.164784,350.00854,2888.239341
2012,4330,Austria,759.409232,744.576483,857.401895,728.134759,818.302256,776.462747,772.996799,782.967389,758.503701,782.860273,816.61388,850.904424,9449.133838,212.598048,175.804983,204.56836,228.976972,220.027199,646.976958,480.931392,380.700644,226.203379,185.855659,182.267673,274.517511,3419.428778
2013,4330,Austria,702.244518,803.062172,833.082449,821.90991,840.309889,785.461117,0,0,0,0,0,0,4786.070055,223.587973,199.889192,489.239428,327.0899,319.275482,227.984562,0,0,0,0,0,0,1787.066537
2003,4350,Czechoslovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4351,Czech Republic,98.6,82.9,109.2,96.8,102,95.9,95.2,100.7,73.7,90,90.2,81.1,1116.3,72.3,53.2,79.4,69.9,43.1,91.7,44,42.6,43.8,42.6,65.8,57.8,706.2
2002,4351,Czech Republic,84.8,72.2,92.9,107.8,107,102,120,114.7,99.3,116.5,105.8,110.4,1233.4,41.6,42,56.9,55.7,105,46.6,40.8,62.1,46.8,51.2,49.6,55.4,653.7
2003,4351,Czech Republic,96.659781,97.026888,129.250449,111.356223,117.779997,121.535388,128.33628,108.14921,120.739188,136.879558,108.642246,117.580357,1393.935565,49.080646,48.035843,58.245395,52.457306,57.542124,59.036803,68.105666,48.742798,49.366242,63.860379,62.005338,55.670558,672.149098
2004,4351,Czech Republic,103.883572,136.749418,166.886281,136.631792,133.639439,150.230585,141.332405,135.522222,156.372384,167.476773,155.328535,171.865757,1755.919163,55.842389,51.24152,147.45684,61.494977,60.23038,50.243241,58.490464,60.654224,58.960752,59.324228,69.426278,93.25262,826.617913
2005,4351,Czech Republic,136.921175,158.083191,180.756834,184.593291,189.75969,205.068534,183.54739,184.555949,184.236545,190.921579,209.958324,184.460529,2192.863031,73.595286,73.203358,106.770622,128.927856,88.694274,76.848818,90.181384,82.897873,81.095357,88.613238,77.837443,84.891972,1053.557481
2006,4351,Czech Republic,177.77469,159.124995,227.655061,195.824106,203.486803,195.278575,218.906074,228.211294,175.820314,201.458703,180.181851,185.42564,2349.148106,75.901271,81.401889,100.079929,85.246941,91.934049,114.149129,83.34673,90.742682,97.680917,100.625663,95.254786,106.24051,1122.604496
2007,4351,Czech Republic,184.330094,164.586202,208.128763,214.349552,198.258501,207.267372,209.005093,194.962285,222.604018,224.294529,198.124802,204.660254,2430.571465,109.450864,75.789901,99.174696,107.563651,171.960024,94.514745,90.760917,92.268749,83.993163,94.063633,115.977712,126.824875,1262.34293
2008,4351,Czech Republic,204.634986,200.963178,232.358377,215.11455,222.047771,208.749041,242.69304,223.364784,228.111333,214.604345,186.860548,189.176765,2568.678718,109.560507,92.543326,99.138487,109.551143,167.900942,129.165938,102.166974,116.746291,117.611877,124.723016,102.860145,106.451454,1378.4201
2009,4351,Czech Republic,158.087986,147.526185,163.923276,159.667136,141.52061,142.263768,179.654343,151.107193,152.448508,172.247655,146.052922,218.857049,1933.356631,80.523356,72.628832,94.569762,82.553202,87.11558,66.6077,68.525054,68.075173,77.320774,94.69177,79.855026,97.169299,969.635528
2010,4351,Czech Republic,152.570883,182.697301,201.267025,198.516261,198.266213,205.594318,228.218161,220.015119,193.828212,226.189703,234.674973,208.226358,2450.064527,119.800628,125.062463,152.259902,95.917314,108.619963,101.757347,113.590689,109.694082,122.767004,110.824394,114.6434,135.904076,1410.841262
2011,4351,Czech Republic,237.392656,206.367045,274.179912,256.786306,283.572648,293.110669,273.867494,303.829936,290.560013,290.788139,330.472232,303.185276,3344.112326,109.388969,113.191761,130.880929,177.851033,164.140512,131.94363,128.973864,147.367543,144.495511,131.193122,147.048806,154.208244,1680.683924
2012,4351,Czech Republic,312.521123,285.170082,388.989505,340.868291,363.714854,329.44718,335.098429,326.697769,341.308898,307.441727,314.265692,285.093067,3930.616617,131.753303,143.041317,205.616817,134.225368,186.468233,147.780868,133.618932,152.399506,154.207531,148.89948,140.904927,153.393964,1832.310246
2013,4351,Czech Republic,290.242966,261.830078,331.080213,316.697255,346.805358,303.812093,0,0,0,0,0,0,1850.467963,154.706179,153.470402,198.778204,141.217524,164.584291,136.104586,0,0,0,0,0,0,948.861186
2001,4359,Slovakia,19,17.9,21.4,21.5,21.8,19.3,20.8,19.4,15.2,21.9,19.2,20.2,237.6,6.1,5,8.1,4.7,5.6,6.3,7.1,4.4,6.3,4,5.9,6.4,69.9
2002,4359,Slovakia,16.4,15.4,18.3,20.7,19.7,19.2,27.7,17.9,24.4,23.6,28,29.1,260.4,4.2,4.2,6.2,6.6,7.2,24,7.3,5,6.5,5.3,8.7,7.5,92.7
2003,4359,Slovakia,19.186019,22.093765,25.138774,26.918808,60.554957,137.940772,119.984906,120.065002,129.171008,127.170999,109.009246,112.082866,1009.317122,4.199743,6.360361,8.025358,6.157381,8.146921,6.325521,27.505689,8.347051,6.650628,7.57294,13.390488,12.52151,115.203591
2004,4359,Slovakia,81.417955,76.571481,127.363068,133.648199,122.57789,129.479218,157.068629,101.887163,118.307055,70.992927,51.690302,40.33576,1211.339647,7.212867,31.3815,9.336817,8.302557,8.999576,9.276662,12.713781,7.454083,9.240198,8.273421,6.601248,12.88682,131.67953
2005,4359,Slovakia,33.68527,40.960954,56.760018,73.919662,140.385831,95.642743,136.078751,74.695326,58.947368,105.54036,59.781395,84.332385,960.730063,11.3282,9.33624,8.722792,11.287891,12.529254,10.430732,11.961722,26.909967,11.729984,12.25984,11.17036,12.133652,149.800634
2006,4359,Slovakia,70.96956,44.163221,59.80047,98.866133,96.033149,96.895132,107.604229,143.260652,173.330177,143.879243,199.881918,170.360753,1405.044637,10.019573,16.107273,56.235194,79.751353,57.338253,55.236593,13.894113,21.831038,18.656979,59.045593,18.600885,15.759807,422.476654
2007,4359,Slovakia,115.88441,115.407451,142.958164,120.365286,93.032781,96.273162,134.679726,113.383473,86.151563,175.84658,165.54282,145.275162,1504.800578,56.933354,79.948494,53.183019,55.44765,48.857823,18.210199,53.492535,47.616841,18.034336,31.419845,22.565048,17.542638,503.251782
2008,4359,Slovakia,111.633664,131.712499,104.065463,114.810695,117.382491,93.088098,145.436754,111.186064,108.25235,122.421736,78.62673,62.43562,1301.052164,23.384573,22.244958,49.259359,55.36285,37.115517,53.81215,26.485378,22.355767,26.758944,51.058199,78.173444,101.532147,547.543286
2009,4359,Slovakia,39.888918,38.691767,48.325201,64.87423,43.731015,38.747569,47.094412,50.649517,70.250601,61.757479,52.342727,71.436003,627.789439,16.35249,15.006834,17.820706,24.410365,23.563075,15.828987,10.672056,17.284394,16.215992,21.395114,9.948565,21.089874,209.588452
2010,4359,Slovakia,50.820856,70.067318,136.567785,82.823272,76.497484,72.60362,70.813536,73.950381,119.186364,112.706357,98.395308,108.715888,1073.148169,10.777423,14.679594,33.396079,13.111151,14.186531,13.589223,12.7109,28.751283,41.85675,19.77494,20.216407,32.801663,255.851944
2011,4359,Slovakia,91.219651,71.139526,128.968218,127.051492,153.169393,119.783887,142.141002,100.733539,126.04451,126.457825,111.969798,108.95948,1407.638321,24.902165,13.9605,31.898623,18.536179,30.506295,19.069185,33.042378,36.274466,22.589934,20.32131,22.451121,28.595814,302.14797
2012,4359,Slovakia,113.37184,80.278759,169.70068,156.712492,143.609445,128.004677,211.583494,175.444868,163.829258,183.793055,135.089836,118.206995,1779.625399,30.097591,25.184054,45.186968,28.401517,18.115661,31.587185,15.236599,34.940126,20.292312,40.259376,27.392512,18.838741,335.532642
2013,4359,Slovakia,118.154917,90.891083,142.836385,168.804906,166.131625,161.78508,0,0,0,0,0,0,848.603996,32.816753,17.902815,26.555227,26.503235,38.478867,19.380574,0,0,0,0,0,0,161.637471
2001,4370,Hungary,165.3,338.1,199,165.5,271.6,191.6,295.3,262.4,149.9,358.2,388.3,179.4,2964.6,50.7,66,57.4,56.7,65.8,61.6,46.4,54.7,52.9,70.5,55.4,47.5,685.6
2002,4370,Hungary,128.2,146.4,176.8,396.8,159.7,154.4,170.7,308.1,156.3,159.5,460,220.6,2637.5,62.2,57.3,62.9,64.4,49.1,63,48,54.9,59.5,63.1,51.5,52.1,688
2003,4370,Hungary,133.498785,283.590244,291.50174,249.794913,174.536955,277.024667,191.143165,199.253357,167.101429,305.598565,234.498295,193.11072,2700.652835,87.547907,90.404833,117.272525,50.394492,57.942948,59.391487,57.252221,48.418769,48.077641,112.106526,102.816064,101.637531,933.262944
2004,4370,Hungary,290.56869,296.346157,233.577595,201.522027,181.652693,182.589613,199.915925,200.040788,178.974507,182.629078,212.268003,212.522149,2572.607225,99.414649,224.885296,66.863138,149.22863,139.521885,55.712298,52.94365,50.563991,54.432281,93.97689,97.997538,57.022535,1142.562781
2005,4370,Hungary,198.365734,183.21143,207.451546,179.25679,217.481773,217.08026,198.149438,398.871497,205.33989,175.093226,211.45802,169.413374,2561.172978,56.038742,68.529295,120.291843,122.875122,87.257637,73.507599,80.512083,72.014998,77.358116,84.192831,92.076617,88.60333,1023.258213
2006,4370,Hungary,329.987965,178.006531,216.733752,187.293148,192.261297,194.652428,218.545135,211.020321,223.302389,235.358501,192.93922,204.225159,2584.325846,81.240458,84.757618,130.012722,106.055754,87.533201,88.867196,81.220368,86.922091,104.271193,111.781551,102.408201,122.570413,1187.640766
2007,4370,Hungary,198.176528,213.648925,256.411927,224.675757,218.663305,210.186756,229.403309,239.039097,206.169939,252.262542,241.947873,336.938563,2827.524521,104.578799,109.994894,129.676986,104.763422,102.571788,102.076341,107.421788,106.529309,103.333168,102.987758,102.718526,115.215131,1291.86791
2008,4370,Hungary,254.903701,268.558773,305.843599,286.273871,271.785409,282.457676,280.330804,194.352749,232.329661,266.701724,200.891953,258.330015,3102.759935,98.27373,117.151257,127.696397,117.152549,122.178742,128.836296,119.419825,138.621403,116.190206,115.347202,114.731282,115.354006,1430.952895
2009,4370,Hungary,151.857211,223.82218,157.601221,187.614156,232.09299,205.484051,176.154942,158.279264,193.22505,182.284041,168.986086,186.034307,2223.435499,103.119276,109.385972,112.902029,99.978767,92.748977,111.843518,116.692959,96.006327,94.940056,103.177421,88.197252,103.884209,1232.876763
2010,4370,Hungary,150.887492,170.4511,216.88628,193.227068,184.629515,213.724444,221.199191,216.759296,302.538163,209.351225,205.56406,205.968395,2491.186229,95.32775,92.015765,144.868464,103.935334,92.848859,92.14339,110.78628,109.360201,100.658711,117.358332,100.775625,130.314628,1290.393339
2011,4370,Hungary,262.431439,201.306658,252.057995,260.597436,227.36055,246.764686,224.691342,236.305224,266.371588,248.678795,250.146857,271.964367,2948.676937,100.465699,118.210786,142.731225,119.118449,146.478054,104.984006,124.797519,117.780858,131.471969,135.218698,106.533438,126.525146,1474.315847
2012,4370,Hungary,255.252837,227.719517,272.64374,244.178796,283.811352,304.619385,275.138633,267.728209,256.95599,285.490281,235.606549,292.307023,3201.452312,121.018769,131.943608,133.587303,117.981238,136.689128,131.505735,107.91333,128.77914,131.789925,153.225045,128.488366,143.118638,1566.040225
2013,4370,Hungary,273.264778,258.945302,287.173427,264.099958,306.322553,273.880287,0,0,0,0,0,0,1663.686305,120.776576,134.810109,155.891296,138.92109,128.606967,161.303966,0,0,0,0,0,0,840.310004
2001,4411,Liechtenstein,19,19.6,17.7,17.4,21,19.9,20.1,20.3,19.8,19.9,13.3,16.3,224.3,0.9,0.6,0.8,0.4,0.8,0.8,0.4,0.6,0.4,0.2,0.6,0.6,7.1
2002,4411,Liechtenstein,17.6,18.1,20.4,19.3,22.6,21,24.3,16.2,19.8,21.2,17,20.2,237.7,9.7,0.6,0.4,0.1,0.8,0.4,0.5,0.4,0.2,0.3,0.8,0.2,14.4
2003,4411,Liechtenstein,14.928929,18.716185,16.972918,22.829542,19.272282,18.399653,27.601148,22.0792,25.950413,26.822059,24.516191,23.766255,261.854775,0.345377,2.016067,0.168041,0.90401,0.400518,0.352024,0.921303,1.028674,5.660198,2.102484,0.840622,1.204184,15.943502
2004,4411,Liechtenstein,18.211747,22.48494,27.38219,25.503343,26.451568,18.80982,27.143758,22.634745,23.489458,22.901417,26.598181,24.771738,286.382905,0.707495,0.670864,0.704424,1.143555,0.849355,0.325168,0.586009,1.01302,0.95834,1.298739,1.166281,1.408507,10.831757
2005,4411,Liechtenstein,20.216941,21.217291,26.572664,27.751878,33.589407,22.48499,24.515822,25.234129,18.966771,21.09753,26.97822,27.080078,295.705721,0.571231,0.355302,0.580631,0.811235,7.119497,1.321026,0.891693,2.212029,1.8602,1.35911,1.188778,1.445768,19.7165
2006,4411,Liechtenstein,39.730293,22.138956,26.876696,27.228946,26.468709,26.090646,27.848364,28.196607,18.213779,20.189293,21.236099,40.090271,324.308659,1.256656,1.347744,2.000144,0.758585,1.433062,1.720041,1.261436,1.505876,1.114703,0.897747,0.955498,1.58351,15.835002
2007,4411,Liechtenstein,17.805199,21.796844,26.123738,23.205923,23.313731,28.161985,24.239202,23.827557,24.187492,28.222675,21.060482,22.303692,284.24852,1.178151,1.405032,1.526451,1.081728,1.974262,1.728823,1.672729,1.492759,0.746772,1.203244,1.189449,0.984024,16.183424
2008,4411,Liechtenstein,16.342423,24.005674,22.540061,24.021702,23.975677,22.583218,24.180072,17.518436,20.606671,17.198311,14.681507,17.276374,244.930126,2.644487,1.830074,3.063295,9.069925,2.478308,1.454372,1.218668,1.627294,2.55846,1.709484,0.691615,0.913027,29.259009
2009,4411,Liechtenstein,9.966551,12.776649,13.972675,11.662868,15.673163,16.22391,13.855255,14.800818,15.543599,16.052856,18.336173,20.733567,179.598084,2.32168,1.292412,1.545746,1.504287,1.636352,1.405802,1.461186,0.91141,5.096949,3.266802,1.813952,1.22639,23.482968
2010,4411,Liechtenstein,12.988968,16.005475,19.864177,17.902012,17.776862,18.346802,16.308363,19.515549,14.70349,19.827016,19.287536,20.079878,212.606128,1.064124,0.849935,2.8585,1.181868,1.366124,1.356852,1.508489,2.015259,1.382589,1.640189,2.678041,11.365445,29.267415
2011,4411,Liechtenstein,21.456782,17.299591,23.539248,19.023134,22.17231,23.846579,22.202711,20.855133,17.330223,22.85655,18.975893,20.90107,250.459224,1.950988,2.436042,1.99883,2.11971,1.833401,1.511856,1.482746,1.330389,1.852648,1.485871,1.92274,42.334162,62.259383
2012,4411,Liechtenstein,19.711376,19.630926,23.511913,59.675701,26.412918,21.99957,25.810996,20.603042,21.48989,24.100126,23.277892,24.008856,310.233206,1.203033,1.299999,1.779313,1.619652,3.054991,2.170159,1.246649,1.922505,1.704219,2.184409,2.000583,1.756442,21.941954
2013,4411,Liechtenstein,21.223832,22.106668,24.456024,23.313739,25.560139,24.86402,0,0,0,0,0,0,141.524422,1.878238,1.363006,1.702561,2.172185,2.744333,1.60931,0,0,0,0,0,0,11.469633
2001,4419,Switzerland,872.1,846.9,937.3,1082.9,846,784.8,753.8,681.1,624.3,827.8,764.5,648.1,9669.6,934.6,1132.4,1173.8,1011.1,1236.2,980.1,486.1,514.9,400.9,650.4,706.6,580.2,9807.3
2002,4419,Switzerland,595.5,614,791.1,856.9,810.1,841.9,869.5,722.7,745.6,906.3,845.2,783.3,9382.1,497.4,526.5,722.7,683.3,745.9,754,715.4,536.4,585.1,657.1,621.3,737.5,7782.6
2003,4419,Switzerland,754.892041,728.926045,934.23153,922.114584,1002.672352,823.163037,907.273026,710.66671,909.871931,1005.126132,1013.982568,972.333673,10685.25363,641.798999,579.819041,702.717564,659.822026,683.642154,1104.890819,659.655245,845.068645,651.841871,757.793629,713.572312,655.75314,8656.375445
